Obse_355,Fish_T_21_1_val_1.fq.gz,Fish_T_21_2_val_2.fq.gz,NA,sites/MacCollSticklebackLab/Shared Documents/Laura_Dean/HPC_data_backup/Tubingen_data/Named_trimmed_reads,2285640202,Uist,NA,OBSE,OBSE,2,NA,fw,NA,NA
Obse_356,Fish_T_22_1_val_1.fq.gz,Fish_T_22_2_val_2.fq.gz,NA,sites/MacCollSticklebackLab/Shared Documents/Laura_Dean/HPC_data_backup/Tubingen_data/Named_trimmed_reads,1944544593,Uist,NA,OBSE,OBSE,2,NA,fw,NA,NA
Obse_357,Fish_T_23_1_val_1.fq.gz,Fish_T_23_2_val_2.fq.gz,NA,sites/MacCollSticklebackLab/Shared Documents/Laura_Dean/HPC_data_backup/Tubingen_data/Named_trimmed_reads,1998420492,Uist,NA,OBSE,OBSE,2,NA,fw,NA,NA
Obsm_636,Fish_T_93_1_val_1.fq.gz,Fish_T_93_2_val_2.fq.gz,NA,sites/MacCollSticklebackLab/Shared Documents/Laura_Dean/HPC_data_backup/Tubingen_data/Named_trimmed_reads,1869375103,Uist,NA,OBSE,OBSM,2,NA,anad,NA,NA
Obsm_637,Fish_T_94_1_val_1.fq.gz,Fish_T_94_2_val_2.fq.gz,NA,sites/MacCollSticklebackLab/Shared Documents/Laura_Dean/HPC_data_backup/Tubingen_data/Named_trimmed_reads,2288704231,Uist,NA,OBSE,OBSM,2,NA,anad,NA,NA
Obsm_638,Fish_T_95_1_val_1.fq.gz,Fish_T_95_2_val_2.fq.gz,NA,sites/MacCollSticklebackLab/Shared Documents/Laura_Dean/HPC_data_backup/Tubingen_data/Named_trimmed_reads,2469489968,Uist,NA,OBSE,OBSM,2,NA,anad,NA,NA
Obsm_639,Fish_T_96_1_val_1.fq.gz,Fish_T_96_2_val_2.fq.gz,NA,sites/MacCollSticklebackLab/Shared Documents/Laura_Dean/HPC_data_backup/Tubingen_data/Named_trimmed_reads,2371928774,Uist,NA,OBSE,OBSM,2,NA,anad,NA,NA
Obsm_640,Fish_T_97_1_val_1.fq.gz,Fish_T_97_2_val_2.fq.gz,NA,sites/MacCollSticklebackLab/Shared Documents/Laura_Dean/HPC_data_backup/Tubingen_data/Named_trimmed_reads,2479650277,Uist,NA,OBSE,OBSM,2,NA,anad,NA,NA
Obsm_641,Fish_T_98_1_val_1.fq.gz,Fish_T_98_2_val_2.fq.gz,NA,sites/MacCollSticklebackLab/Shared Documents/Laura_Dean/HPC_data_backup/Tubingen_data/Named_trimmed_reads,3197450983,Uist,NA,OBSE,OBSM,2,NA,anad,NA,NA
Obsm_642,Fish_T_99_1_val_1.fq.gz,Fish_T_99_2_val_2.fq.gz,NA,sites/MacCollSticklebackLab/Shared Documents/Laura_Dean/HPC_data_backup/Tubingen_data/Named_trimmed_reads,2356121165,Uist,NA,OBSE,OBSM,2,NA,anad,NA,NA
