22A050,22A050_R1.fastq.gz,22A050_R2.fastq.gz,22A050_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,593076463,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22H001,22H001_R1.fastq.gz,22H001_R2.fastq.gz,22H001_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,1242078599,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22H002,22H002_R1.fastq.gz,22H002_R2.fastq.gz,22H002_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,1202543626,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22H003,22H003_R1.fastq.gz,22H003_R2.fastq.gz,22H003_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,1056568912,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22H004,22H004_R1.fastq.gz,22H004_R2.fastq.gz,22H004_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,1113943729,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22H005,22H005_R1.fastq.gz,22H005_R2.fastq.gz,22H005_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,3264901401,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22H006,22H006_R1.fastq.gz,22H006_R2.fastq.gz,22H006_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,889717299,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22H007,22H007_R1.fastq.gz,22H007_R2.fastq.gz,22H007_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,1024335852,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22H008,22H008_R1.fastq.gz,22H008_R2.fastq.gz,22H008_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,1069368451,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22H009,22H009_R1.fastq.gz,22H009_R2.fastq.gz,22H009_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,853851757,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
